business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
OPERATIONAL,"{'location': {'lat': 33.8722535, 'lng': -117.4756279}, 'viewport': {'northeast': {'lat': 33.87363722989272, 'lng': -117.4742121201073}, 'southwest': {'lat': 33.87093757010728, 'lng': -117.4769117798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A To z Engineering Inc,,,ChIJD-Lx3j253IARgYp3LcyuMwk,"{'compound_code': 'VGCF+VP Riverside, California', 'global_code': '8554VGCF+VP'}",5.0,ChIJD-Lx3j253IARgYp3LcyuMwk,GOOGLE,"['point_of_interest', 'establishment']",10,"17079 Broken Rock Ct, Riverside"
OPERATIONAL,"{'location': {'lat': 33.8562961, 'lng': -117.5415741}, 'viewport': {'northeast': {'lat': 33.85764607989272, 'lng': -117.5401545701073}, 'southwest': {'lat': 33.85494642010728, 'lng': -117.5428542298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kaiser Engineering,,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115540208255027721726"">Lucio Gutierrez</a>'], 'photo_reference': 'AWU5eFirRYqiMtwoxrUvwYdd3buY6i5eaH27qXn1CMhHqYilY74a7iW8EcL8zk2P1MQ19Vy3HA9zNy4C7Kl9PHxOzp6u9pbb7mFSRTK1tEDEvHzP9-kssWQ1krX5KGb1tFaYGqVErkpVJeEYdbmBL6g26B5Tbs08VhC_mny0HUkTknK6mOH1', 'width': 2988}]",ChIJ-4znYA643IAR4ouxjGVhXlY,"{'compound_code': 'VF45+GF Corona, California', 'global_code': '8554VF45+GF'}",5.0,ChIJ-4znYA643IAR4ouxjGVhXlY,GOOGLE,"['point_of_interest', 'establishment']",9,"1850 California Ave, Corona"
OPERATIONAL,"{'location': {'lat': 33.8524786, 'lng': -117.8680083}, 'viewport': {'northeast': {'lat': 33.85370992989272, 'lng': -117.8666171201073}, 'southwest': {'lat': 33.85101027010727, 'lng': -117.8693167798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Paulus Engineering Inc,,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116611561291080305335"">Jason Paulus</a>'], 'photo_reference': 'AWU5eFgBF208QECGWkJvEGJbUwSCBpeOcPCtVfrHjULDCETqS-iH9L0puJxU9j5DYoJk9dH_-y0E2batIs8q-UVR4Zl_0ZxRpWRgjfKRlY5Xpsq8ntBZZ5Pw9F_BHROX11safwfXpp-eIYcJv1Y6XPKsSgE-oUFc-cl4bG75IwbibELJ6XfM', 'width': 4000}]",ChIJ4RrANI3W3IARZFxoaO60INg,"{'compound_code': 'V42J+XQ Anaheim, California', 'global_code': '8554V42J+XQ'}",4.4,ChIJ4RrANI3W3IARZFxoaO60INg,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",14,"2871 E Coronado St, Anaheim"
OPERATIONAL,"{'location': {'lat': 33.8606871, 'lng': -117.8308485}, 'viewport': {'northeast': {'lat': 33.86189052989272, 'lng': -117.8295346701073}, 'southwest': {'lat': 33.85919087010727, 'lng': -117.8322343298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Inland Engineering,,,ChIJ-2ktBTzR3IARixzoAFFPhP4,"{'compound_code': 'V569+7M Anaheim, California', 'global_code': '8554V569+7M'}",4.8,ChIJ-2ktBTzR3IARixzoAFFPhP4,GOOGLE,"['point_of_interest', 'establishment']",5,"1240 N Van Buren St, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0967352, 'lng': -117.5992573}, 'viewport': {'northeast': {'lat': 34.09804092989273, 'lng': -117.5979082701073}, 'southwest': {'lat': 34.09534127010728, 'lng': -117.6006079298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A G Engineering Inc,,,ChIJF98E9Cw0w4ARhzwe8Yxrcsk,"{'compound_code': '3CW2+J7 Rancho Cucamonga, California', 'global_code': '85643CW2+J7'}",5.0,ChIJF98E9Cw0w4ARhzwe8Yxrcsk,GOOGLE,"['point_of_interest', 'establishment']",5,"8647 Helms Ave #4521, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.1167653, 'lng': -117.6148458}, 'viewport': {'northeast': {'lat': 34.11815717989272, 'lng': -117.6134953701073}, 'southwest': {'lat': 34.11545752010728, 'lng': -117.6161950298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,A To Z Engineering Inc,,,ChIJx2fH3MU3w4ARTBqAzg4h4xM,"{'compound_code': '498P+M3 Rancho Cucamonga, California', 'global_code': '8564498P+M3'}",5.0,ChIJx2fH3MU3w4ARTBqAzg4h4xM,GOOGLE,"['point_of_interest', 'establishment']",5,"8751 Candlewood St #2, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0955135, 'lng': -117.8669455}, 'viewport': {'northeast': {'lat': 34.09688317989272, 'lng': -117.8657579701073}, 'southwest': {'lat': 34.09418352010728, 'lng': -117.8684576298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,SEIZMIC INC.,{'open_now': True},"[{'height': 3216, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110176892966504815990"">A Google User</a>'], 'photo_reference': 'AWU5eFg5Gjgqv8jG8Z7WsVutKSwkCXyYo9A_vrapfxiU03VhutLV2rhiU3_Rj5XEUZuEGihL2_fTT5GOcB0wG3_MG00Bpaz0qhS3WbMQRu635sxRzbx-xQlybzyPeNr6oCmL53r4X4mLtxwIdlta5yUtZMfk1b8dcEQm3zod78PAgu_xb-IS', 'width': 3500}]",ChIJS5NEuZ0uw4ARnoHQpLpBRQM,"{'compound_code': '34WM+56 Covina, California', 'global_code': '856434WM+56'}",5.0,ChIJS5NEuZ0uw4ARnoHQpLpBRQM,GOOGLE,"['point_of_interest', 'establishment']",9,"1130 Cypress St, Covina"
OPERATIONAL,"{'location': {'lat': 34.0880324, 'lng': -117.5405132}, 'viewport': {'northeast': {'lat': 34.08938317989272, 'lng': -117.5391732701073}, 'southwest': {'lat': 34.08668352010728, 'lng': -117.5418729298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Lanic Engineering Inc,,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111798579042991614238"">cindy l</a>'], 'photo_reference': 'AWU5eFiCF8LWIfUR_K3KpKkZq7UKby3KAlxLnqdW-KsU3q2c4cJSwAGh0q7eKlNIq-CdJYTobg30szgYiS0XMFazz8pZiupA9NxqIqfV3TFUOwcBgFIYr2c6_obsCMH2zGDy8NY8gCi1MrxRKub0dWIC-Oxisfxh1O2IsoHjb_k_U3nJOifU', 'width': 4032}]",ChIJHc21YXBKw4ARxzm2Oe5tc-o,"{'compound_code': '3FQ5+5R Rancho Cucamonga, California', 'global_code': '85643FQ5+5R'}",4.9,ChIJHc21YXBKw4ARxzm2Oe5tc-o,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",9,"12144 6th St, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 33.9246283, 'lng': -117.8878869}, 'viewport': {'northeast': {'lat': 33.92593207989272, 'lng': -117.8866244201073}, 'southwest': {'lat': 33.92323242010728, 'lng': -117.8893240798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Calland Engineering Inc,,,ChIJs-kPihnV3IAR_p6vtsV2L44,"{'compound_code': 'W4F6+QP Brea, California', 'global_code': '8554W4F6+QP'}",3.8,ChIJs-kPihnV3IAR_p6vtsV2L44,GOOGLE,"['point_of_interest', 'establishment']",13,"576 E Lambert Rd, Brea"
OPERATIONAL,"{'location': {'lat': 33.9968448, 'lng': -117.8380328}, 'viewport': {'northeast': {'lat': 33.99808717989271, 'lng': -117.8369174201073}, 'southwest': {'lat': 33.99538752010727, 'lng': -117.8396170798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Basan Engineering,{'open_now': True},,ChIJ6b5D8Skrw4ARVNMYfshBTIY,"{'compound_code': 'X5W6+PQ Diamond Bar, California', 'global_code': '8554X5W6+PQ'}",1.0,ChIJ6b5D8Skrw4ARVNMYfshBTIY,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",3,"1370 Valley Vista Dr #200, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 33.89547830000001, 'lng': -117.4864071}, 'viewport': {'northeast': {'lat': 33.89675817989273, 'lng': -117.4850531201073}, 'southwest': {'lat': 33.89405852010729, 'lng': -117.4877527798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stewart Design and Engineering,{'open_now': True},"[{'height': 428, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105053972546892266772"">A Google User</a>'], 'photo_reference': 'AWU5eFgDobcpdkuQPP2VwHA2piN2HQun_oQtA2ReT1QKVjWv0UDSGtDyTFbbOFItJx3jz5BCd1hBCIoPI9nStRi187QUWG4RLpaJimBaAQN3oCdMth-FGw2JGDVMMA60avbkPZ_VLxr23Sy3q1c-YPfxIMLtHxIBjI70lX6aPao8xJbl2oQl', 'width': 640}]",ChIJVVVeUGgsw4ARPVq7EB7xKX4,"{'compound_code': 'VGW7+5C Riverside, California', 'global_code': '8554VGW7+5C'}",5.0,ChIJVVVeUGgsw4ARPVq7EB7xKX4,GOOGLE,"['general_contractor', 'point_of_interest', 'establishment']",4,"11671 Sterling Ave Unit J, Riverside"
OPERATIONAL,"{'location': {'lat': 33.9015956, 'lng': -117.4935935}, 'viewport': {'northeast': {'lat': 33.90288597989272, 'lng': -117.4923366201073}, 'southwest': {'lat': 33.90018632010727, 'lng': -117.4950362798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Riverside Engineering,{'open_now': True},"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104800988453417999919"">Imagination Designs</a>'], 'photo_reference': 'AWU5eFg6UwWpr7BdzLpbR6FpRbkQyMxXtmQ9-OusErgTOvR9emw_4byQmX5dQZNxYOElXVQmynqaO1I3OEFoQF-M6cz4-ISq_MUlmOPyGgfBQI6QE20XGrM1tBGJ_I3MILnJd_qkYSZ0lFOMg5BdHnzJqDSgBE8a9slYlRAPu86xMQA2hU4C', 'width': 3840}]",ChIJuxn5DdK23IARpLRmp7OMa3A,"{'compound_code': 'WG24+JH Riverside, California', 'global_code': '8554WG24+JH'}",5.0,ChIJuxn5DdK23IARpLRmp7OMa3A,GOOGLE,"['point_of_interest', 'establishment']",2,"11801 Pierce St Suite 200, Riverside"
OPERATIONAL,"{'location': {'lat': 33.8549151, 'lng': -117.5366876}, 'viewport': {'northeast': {'lat': 33.85631792989272, 'lng': -117.5354750201073}, 'southwest': {'lat': 33.85361827010728, 'lng': -117.5381746798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,KWC ENGINEERS,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109976524010835637160"">A Google User</a>'], 'photo_reference': 'AWU5eFgh5UVDeLX7TQB5YJcH13R0vahbQs-Abylu6O5QR8HTJUQ0ua-YX77QaLEap5tOoUo6QxRF-P6UCxuVJckwTRQKCr9kbJV9_OUodUz7I7xWndSEPS_QWrUdikYYhGxRK8EEKj0nML8V1ZJue7YJmupE5lkUR4KLknIuA7mT7fKQ5HGn', 'width': 6016}]",ChIJsRLSExK43IARr5qd5XL2bpo,"{'compound_code': 'VF37+X8 Corona, California', 'global_code': '8554VF37+X8'}",5.0,ChIJsRLSExK43IARr5qd5XL2bpo,GOOGLE,"['point_of_interest', 'establishment']",3,"1880 Compton Ave, Corona"
OPERATIONAL,"{'location': {'lat': 34.0695858, 'lng': -117.5474718}, 'viewport': {'northeast': {'lat': 34.07095557989272, 'lng': -117.5460730701073}, 'southwest': {'lat': 34.06825592010728, 'lng': -117.5487727298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Dcga Engineers,{'open_now': True},,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,"{'compound_code': '3F93+R2 Ontario, California', 'global_code': '85643F93+R2'}",5.0,ChIJDSpP5YFKw4ARLDzp8do4ZyQ,GOOGLE,"['point_of_interest', 'establishment']",3,"4750 Ontario Mills Pkwy, Ontario"
OPERATIONAL,"{'location': {'lat': 33.9857788, 'lng': -117.7070246}, 'viewport': {'northeast': {'lat': 33.98716917989272, 'lng': -117.7053731201073}, 'southwest': {'lat': 33.98446952010728, 'lng': -117.7080727798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"EJD Engineering, Inc.",{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107943748853476680949"">EJD Engineering Inc</a>'], 'photo_reference': 'AWU5eFhV51H06kKOhAN7RW6oBIDPAyI1z97BisgW41kCdHA8Q54JPslPiALhO-WlIZpyz-C1xrKDNsvxkc4_vs8kxWylDQA2v1W2_c277GCeYFirZs04Gy5b6_anYcGc3goBnCSsMaI5f-SYVnkTzyhYMQC4L740Tzc6vMlhCaNJEdtNTOvQ', 'width': 640}]",ChIJgSAPyDDN3IARmDzTvgNRutw,"{'compound_code': 'X7PV+85 Chino, California', 'global_code': '8554X7PV+85'}",2.3,ChIJgSAPyDDN3IARmDzTvgNRutw,GOOGLE,"['finance', 'general_contractor', 'point_of_interest', 'establishment']",3,"14726 Ramona Ave Ste 410, Chino"
OPERATIONAL,"{'location': {'lat': 34.0952506, 'lng': -117.5744635}, 'viewport': {'northeast': {'lat': 34.09671262989272, 'lng': -117.5731631701073}, 'southwest': {'lat': 34.09401297010728, 'lng': -117.5758628298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Salem Engineering Group, Inc.",{'open_now': True},,ChIJJ99CeRo1w4ARSX5bJcivmfs,"{'compound_code': '3CWG+46 Rancho Cucamonga, California', 'global_code': '85643CWG+46'}",2.3,ChIJJ99CeRo1w4ARSX5bJcivmfs,GOOGLE,"['point_of_interest', 'establishment']",3,"8711 Monroe Ct # A, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0919104, 'lng': -117.547955}, 'viewport': {'northeast': {'lat': 34.09323597989272, 'lng': -117.5466156701073}, 'southwest': {'lat': 34.09053632010728, 'lng': -117.5493153298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"BAS Engineering, Inc.",{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102267357266612580747"">A Google User</a>'], 'photo_reference': 'AWU5eFir4Ta1EUcYSBoCwV5zXzChowscLlfq3jD-v7rktLh3CHvFUtbq_xaixEKgrH1RbNDu66KynpizL_DU0yegL6oCpGllqzMa_2YtmMJyeFPMMGI2gYkCzCd-XfWpfgMyxtb8NslO4NGezhjm42VeVYCrEfKkZKSifkOZoBIgd7u82OHb', 'width': 4032}]",ChIJRZzNvXVKw4ARVB43D9EmWzU,"{'compound_code': '3FR2+MR Rancho Cucamonga, California', 'global_code': '85643FR2+MR'}",4.5,ChIJRZzNvXVKw4ARVB43D9EmWzU,GOOGLE,"['point_of_interest', 'establishment']",4,"11899 8th St, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.05738729999999, 'lng': -117.796378}, 'viewport': {'northeast': {'lat': 34.05872957989273, 'lng': -117.7950541201073}, 'southwest': {'lat': 34.05602992010729, 'lng': -117.7977537798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Ap Engineers,{'open_now': True},,ChIJnc1-QJ0uw4ARVaKrzUOqw5E,"{'compound_code': '3643+WF Pomona, California', 'global_code': '85643643+WF'}",3.0,ChIJnc1-QJ0uw4ARVaKrzUOqw5E,GOOGLE,"['point_of_interest', 'establishment']",2,"2607 Pomona Blvd, Pomona"
OPERATIONAL,"{'location': {'lat': 33.9983364, 'lng': -117.8847415}, 'viewport': {'northeast': {'lat': 33.99967942989272, 'lng': -117.8833308201073}, 'southwest': {'lat': 33.99697977010727, 'lng': -117.8860304798928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,California Professional Engineering Inc.,{'open_now': True},,ChIJs0oXWFEqw4ARdbFT_fPqtRU,"{'compound_code': 'X4X8+84 La Puente, California', 'global_code': '8554X4X8+84'}",4.8,ChIJs0oXWFEqw4ARdbFT_fPqtRU,GOOGLE,"['electrician', 'point_of_interest', 'establishment']",4,"19062 San Jose Ave, La Puente"
OPERATIONAL,"{'location': {'lat': 34.0969854, 'lng': -117.7915232}, 'viewport': {'northeast': {'lat': 34.09835912989272, 'lng': -117.7902459201073}, 'southwest': {'lat': 34.09565947010727, 'lng': -117.7929455798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,M H Consulting Engineers,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103597136168062691375"">A Google User</a>'], 'photo_reference': 'AWU5eFjRmkyFVnI-hIkN6GOgTlj3tpdWWXsD5Klar1vAVMowP0U9A0pK2tOTxrBIoD9PK9o0HktCJPU0-C7fsLpeDbn3WhwlpPEvMh82vItT68hDeRvWUZhtHalh5asJIPv0lcY36xiC7fhMRqiTkWJCKzC6oosPRaTrfDf35cWr5JI2GFQ2', 'width': 3264}]",ChIJF0kOEQIvw4ARztJl1jewfuQ,"{'compound_code': '36W5+RC La Verne, California', 'global_code': '856436W5+RC'}",3.5,ChIJF0kOEQIvw4ARztJl1jewfuQ,GOOGLE,"['point_of_interest', 'establishment']",2,"857 Arbor Cir, La Verne"
OPERATIONAL,"{'location': {'lat': 33.8649241, 'lng': -117.7416626}, 'viewport': {'northeast': {'lat': 33.86632787989272, 'lng': -117.7404161701073}, 'southwest': {'lat': 33.86362822010728, 'lng': -117.7431158298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,DRC Engineering Inc,{'open_now': True},,ChIJX5dl8tTR3IARaBdFMIetqZo,"{'compound_code': 'V775+X8 Anaheim, California', 'global_code': '8554V775+X8'}",5.0,ChIJX5dl8tTR3IARaBdFMIetqZo,GOOGLE,"['point_of_interest', 'establishment']",2,"160 S Old Springs Rd # 210, Anaheim"
OPERATIONAL,"{'location': {'lat': 34.0953077, 'lng': -117.5714591}, 'viewport': {'northeast': {'lat': 34.09665907989272, 'lng': -117.5700032701073}, 'southwest': {'lat': 34.09395942010728, 'lng': -117.5727029298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Bonaldo Engineering,{'open_now': True},,ChIJ2cRjqbs1w4ARYWovgrbODUM,"{'compound_code': '3CWH+4C Rancho Cucamonga, California', 'global_code': '85643CWH+4C'}",3.7,ChIJ2cRjqbs1w4ARYWovgrbODUM,GOOGLE,"['point_of_interest', 'establishment']",3,"10700 Jersey Blvd #700, Rancho Cucamonga"
OPERATIONAL,"{'location': {'lat': 34.0823568, 'lng': -117.8721756}, 'viewport': {'northeast': {'lat': 34.08351147989273, 'lng': -117.8709623201073}, 'southwest': {'lat': 34.08081182010729, 'lng': -117.8736619798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Flores Engineering,{'open_now': True},"[{'height': 507, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101854959985848032423"">Flores Engineering</a>'], 'photo_reference': 'AWU5eFj0LhNZf5sneMi7vr0ucLeri06WVUXmU9mJfe6AORjxNW58xHz-sNuRmWMKGu8asIU4pASArCkxiLLtdTo0Y4XSlW6C3nQywJJhxMEb9-h9PiBRPVp6hkJwPEsm6eJrJcpbgC21is9x4tNzZwrefCQA5vRe-xzT-UHHxBFJapKATTij', 'width': 507}]",ChIJ79Si307PwoAR5NIuFh5Qwvs,"{'compound_code': '34JH+W4 Covina, California', 'global_code': '856434JH+W4'}",5.0,ChIJ79Si307PwoAR5NIuFh5Qwvs,GOOGLE,"['point_of_interest', 'establishment']",3,"910 E Puente St, Covina"
OPERATIONAL,"{'location': {'lat': 34.1165291, 'lng': -117.7220472}, 'viewport': {'northeast': {'lat': 34.11787897989272, 'lng': -117.7205971201073}, 'southwest': {'lat': 34.11517932010727, 'lng': -117.7232967798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Jack Yeh Structural Engineers,{'open_now': True},,ChIJqYQFBTMww4ARnR31OVTmS6c,"{'compound_code': '478H+J5 Claremont, California', 'global_code': '8564478H+J5'}",5.0,ChIJqYQFBTMww4ARnR31OVTmS6c,GOOGLE,"['point_of_interest', 'establishment']",3,"1827 Antioch Rd, Claremont"
OPERATIONAL,"{'location': {'lat': 33.995819, 'lng': -117.6926706}, 'viewport': {'northeast': {'lat': 33.99715797989272, 'lng': -117.6910490201073}, 'southwest': {'lat': 33.99445832010727, 'lng': -117.6937486798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Duco Engineering, Inc.",{'open_now': True},"[{'height': 1043, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107595304699276540805"">A Google User</a>'], 'photo_reference': 'AWU5eFhAaZAcCYxArvN2sNzc465uD87Zv1KamMoPauY7ajPNWO0hgTfCRym5oJyw9utxsRQuu7quPQD673yTn0d41QAZDGCt9kwuQ71doyH03CQNxZ4qZo9VL8nUTq86xo-TwZO-rk7VrgRt9FpBaukiLs8m8RSBbAYIcbEkY2xY7scrqW3U', 'width': 1339}]",ChIJp25rw5srw4ARI2o9-CZkxSg,"{'compound_code': 'X8W4+7W Chino, California', 'global_code': '8554X8W4+7W'}",5.0,ChIJp25rw5srw4ARI2o9-CZkxSg,GOOGLE,"['point_of_interest', 'establishment']",4,"14175 Telephone Ave suite k, Chino"
OPERATIONAL,"{'location': {'lat': 34.0086376, 'lng': -117.7015903}, 'viewport': {'northeast': {'lat': 34.00994902989272, 'lng': -117.7001397701073}, 'southwest': {'lat': 34.00724937010727, 'lng': -117.7028394298928}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,South Gate Engineering LLC,,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100144264989968279731"">Cano Mireles</a>'], 'photo_reference': 'AWU5eFircfV1TQn90OZa14X31Tvtphce1eT2axF51uyfGVeuVW6SuNUFkDNBeWNeYcI_YZCABseEkKEdYBOyxEy-Pdak5HHw2QC1bOygJ-ZG23gXj1n6WfSaW0W08FMEDk96n-rdLigNAfG_3vT0r_gX5kGvtdjrPYUDsb_xxuNGH0yhCa4u', 'width': 2448}]",ChIJPydL29oyw4AR8JipwzUAkIU,"{'compound_code': '275X+CF Chino, California', 'global_code': '8564275X+CF'}",4.3,ChIJPydL29oyw4AR8JipwzUAkIU,GOOGLE,"['point_of_interest', 'establishment']",6,"13477 Yorba Ave, Chino"
OPERATIONAL,"{'location': {'lat': 33.9985753, 'lng': -117.8321664}, 'viewport': {'northeast': {'lat': 33.99994737989272, 'lng': -117.8307304201073}, 'southwest': {'lat': 33.99724772010728, 'lng': -117.8334300798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Advantec Consulting Engineers,{'open_now': True},,ChIJU-GkXYQsw4AR-vZRh94mWA4,"{'compound_code': 'X5X9+C4 Diamond Bar, California', 'global_code': '8554X5X9+C4'}",5.0,ChIJU-GkXYQsw4AR-vZRh94mWA4,GOOGLE,"['point_of_interest', 'establishment']",2,"21700 Copley Dr Suite 300, Diamond Bar"
OPERATIONAL,"{'location': {'lat': 34.0950846, 'lng': -117.778}, 'viewport': {'northeast': {'lat': 34.09631557989272, 'lng': -117.7765206201073}, 'southwest': {'lat': 34.09361592010728, 'lng': -117.7792202798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,"Structural Engineering & Design, Inc.",{'open_now': True},,ChIJA33b4lQuw4ARgHwF5tRltAs,"{'compound_code': '36WC+2R La Verne, California', 'global_code': '856436WC+2R'}",3.8,ChIJA33b4lQuw4ARgHwF5tRltAs,GOOGLE,"['point_of_interest', 'establishment']",4,"1815 Wright Ave, La Verne"
